"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"2002_23_3_2074",23,15,1,951.4140427,0.804152263,440.7829616,1.0522179011429,-0.379923761152909,3.4,2.8,19,951,107.340615114777,362.08154296875,3125329.806,1072.921293,103.9085195,1.083596412,0.000772211,3.069575201,2.545703422,17.55095057,4.05168426350425,20.76223199,-1.27066521243192,-0.985582591124535,6.6293458,0.053718695,1.55576378470138,10.4982376372691,0.199812605259957,2.15969486521793,0.0211017098597434,2.04862817638259,372.1519535,69,84.4461405502727,0.132762493469389,0.375474295415619,0.137985734586263,-0.0622662822344355,0.418928146326383,0.122937777447485,0.581229935408196,0.166666666666667,55.9090909090909,23.4632034632035,351.674676768323,247.226823853279,102.437119381003,45.040547441389,6.411818268,6.19746194,1.098612289,-1.21428607826688,0.0603926583542691
"2002_23_3_2082",23,14,6,785.5054825,0.783425714,385.517051,1.36621592750205,-0.569310923631023,2.7,2.7,17,988,112.286448851176,395.880126953125,3701712.269,1062.399857,103.9189114,1.084106014,0.000224136,2.634387352,2.517106201,18.5342124,4.01443220502991,21.54666195,-1.26127844775785,-0.97141709308195,7.482860938,0.052527238,1.64899179371122,9.73070264635775,0.207341105287983,2.84045583969232,0.020868105596471,2.40446056126992,378.702958,67,87.5025193994095,0.0852814607688802,0.441329946089163,0.163243612853765,0.0659814168547397,0.715262141192178,0.201515231607244,0.742095709006353,0.197183098591549,58.2692307692308,13.1598793363499,349.538192305329,245.633886954247,101.994084040003,42.9225633622038,6.053264948,5.659482216,4.923623917,-0.887721922754569,-0.134943134800454
"2002_23_3_2088",4,2,1,363.2424009,0.829228467,356.9459142,1.21944615107011,-0.446116175500904,3.1,2.6,17,992,109.634007573962,367.512145996094,2928500.744,1071.158641,104.0550987,1.103660507,0.005917526,2.67903044,2.517879806,18.14557671,4.04764009448067,22.68324927,-1.33489577511069,-0.938230865304291,7.365560112,0.05211858,1.60272934397499,10.4180466766173,0.217992674586738,2.74933797019492,0.020699391557851,2.2077940993698,365.7027735,62,97.4048867556131,0.0455298766546494,0.338512216889033,0.0354865215102415,0.195389461942504,-0.787413166680397,0.0205331499689437,0.409427704542581,0,61.6666666666667,3.33333333333333,347.315167741267,243.971670742776,101.500615941295,42.2377981141294,2.890371758,2.564949357,1.791759469,-2.18952341543109,0.128955218524127
"2002_23_3_2133",21,12,3,826.5395091,0.800692441,421.2437943,1.38985830645518,-0.508756772934806,2.5,2.6,18,1013,111.923785248818,409.344970703125,3086565.858,1064.299674,103.9713246,1.083614708,-0.005601769,3.038905109,2.547014115,17.92471951,4.01910626706412,20.00757055,-1.29030766407592,-0.991886250634596,6.798646482,0.055040864,1.6087937287987,9.81843655060633,0.192433544796831,2.23720262336102,0.0216099564096841,2.26642504321118,384.2976331,73,88.1066571089265,0.0442044293069648,0.447291986952969,0.234444084921489,-0.0497157117029305,1.01161208996172,0.150279187167605,0.727403577350359,0.114285714285714,57.2727272727273,12.5454545454545,352.479479465574,247.921842588845,102.583980066658,45.5832828244027,5.505331536,5.008967237,3.743604354,1.86412665667218,0.293608898947238
"2002_23_3_2174",10,9,0,503.6236722,0.727996054,353.5587841,1.23425926864135,-0.511447210861746,3.1,2.7,19,966,110.421435698858,369.192291259766,3122307.511,1068.322593,103.9541973,1.083932528,-0.003540741,2.998881015,2.542185185,17.81925926,4.03327891302642,20.48471538,-1.27757299239766,-0.987699270476433,6.824804718,0.053777365,1.59025848104144,10.1059349869988,0.19705520231072,2.27578376196429,0.0211539919740347,2.1845844320467,376.6820128,70,92.8956160409522,0.0598209987322692,0.327161291610086,0.05153321632709,-0.132860702690568,0.624097967012885,0.0751691548494697,0.646107456978044,0.0666666666666667,48.5,19.6666666666667,352.467220401135,247.948893528309,102.610733198572,45.7441121971041,5.09681299,5.09681299,0,-0.837311906162491,0.235341043877872
"2002_23_3_2468",8,4,4,357.5702255,0.825713807,312.7454431,1.02565236218245,-0.144550828662077,4.4,2.9,14,1013,104.767030993327,423.549255371094,3286869.624,1085.172128,103.3693251,1.068440667,0.040495482,3.83979975,2.599211945,16.11862298,4.07946229887668,23.65560579,-1.2518960326211,-0.934662276737129,5.311219993,0.056850001,1.39029053339232,11.0653121105595,0.228845508734003,1.38320233835111,0.0218720143654926,1.52392150002382,418.4907227,78,88.5021980362526,0.050416106042082,0.557478126174569,0.120486146671205,-0.0409854106571854,1.60234301679545,0.111463603502905,0.656855850044201,0,63.6111111111111,5.7843137254902,352.32373288278,247.742619298201,102.548699851106,44.9954307752337,4.540631665,3.801091445,3.912023005,-1.75392385877596,0.00898386208209423
"2002_23_3_2493",23,15,5,752.0641998,0.80352296,385.5052717,0.991213579120599,-0.180837130505675,4,2.8,16,992,104.785183137892,392.120147705078,3207662.858,1082.93817,103.8059585,1.081575225,0.009189653,3.479178764,2.5715169,16.64633141,4.08764064987881,21.38977487,-1.26442039649819,-0.979075924885218,5.669101566,0.054532708,1.43897470630892,11.2989214241105,0.206055366946975,1.6294367005972,0.0212064357811531,1.65065445972639,383.5366088,71,86.7569040202716,0.0615777518716622,0.563694731244008,0.123400090241612,-0.0122495105931145,1.44025853292244,0.120209052072153,0.640496892713936,0.214285714285714,62.7777777777778,13.8888888888889,351.637590248849,247.307815632903,102.314511613589,45.2459093554948,5.060694494,4.798266816,3.583518938,-0.968254714491312,0.188575646624379
"2002_23_31_2151",17,9,3,901.6299188,0.770279737,406.0991692,1.22204507644944,0.117085578363383,8.3,3,15,1149,104.126002087655,552.622680664062,3217127.251,1096.658979,101.4774227,1.004965219,0.167751401,5.676153091,2.759470069,14.22473013,4.05698552432918,30.38104225,-1.23298965808354,-0.819751641806529,5.212538557,0.057512139,1.11479653276457,10.3971408052457,0.299387207929158,0.918322404881028,0.0208417332175818,0.915698487841892,554.8198251,95,87.3503438371326,0.104535358433786,0.398269427718134,0.146731826099412,0.0212595596445157,0.561047878446035,0.168801049713291,0.695399298999928,0.203389830508475,49.1666666666667,9.3968253968254,362.531506015475,251.240543269403,100.835076453878,44.3832965929643,5.923587125,5.714557548,3.392829132,-1.58664882013019,-0.0594378502830564
"2002_23_31_2377",7,6,1,438.878173,0.802946742,371.9273172,1.15090358199562,0.333045103814079,7.1,3.1,13,1192,101.305192215838,581.552368164062,3224004.059,1088.15908,101.4303521,0.997753322,0.16539742,5.68352886,2.754434538,14.3256687,4.07327725191603,29.57964799,-1.22964158311358,-0.8269479551516,5.438953926,0.059861781,1.12217718926936,10.8788969164325,0.291625212548188,0.95696776773295,0.0217328748148307,0.924830802488124,555.8556638,96,75.7863699295136,0.0670735769804043,0.436518618950635,0.153747452537519,0.0496000815528283,1.007313374497,0.0970445970324626,0.701861032392901,0.0408163265306122,53.7837837837838,12.5375375375375,360.392902291581,249.899150276652,100.93654322055,43.8811245697524,4.668144985,4.491441421,2.90416508,0.0415555179196819,-0.316807520320534
"2002_23_5_2469",9,6,3,388.1479654,0.834601405,329.6499912,1.08328837027478,0.262578006909995,7.5,2.8,13,1151,101.333212408455,502.333648681641,3286726.663,1097.620289,101.6235093,1.012889808,0.160681475,5.363517915,2.734574221,14.38576082,4.051503700726,30.61289982,-1.22990090492041,-0.817190111185402,5.23350084,0.056741683,1.14548062147438,10.2577373458154,0.3012383653238,0.975758993060061,0.020749732285288,0.971734867200441,506.6934268,90,78.6222984913009,0.0712761416547249,0.400373977047337,0.143000626089532,0.119810607356975,0.98951901006374,0.157585123093092,0.68326764414087,0.0789473684210526,48.3333333333333,14.375,366.981427640986,254.429797396015,102.646132940765,45.5329028840593,4.59511985,4.135166557,3.795489189,0.472357708590225,-0.407905278317026
"2002_23_7_2506",15,14,0,629.58573,0.741867262,367.9267638,1.09610076063168,0.0106474723489508,3.1,2.8,15,1080,103.934350698909,403.541473388672,3422103.652,1072.273967,102.1301178,1.033201702,0.129181007,4.530102623,2.658052293,15.67374005,4.07394867313795,27.00432664,-1.28606473025114,-0.846040041537282,5.820622005,0.060646849,1.39564288573661,11.0571426098979,0.264411000610831,1.28487641216953,0.0228162738407043,1.5866102149627,467.1054956,89,87.2299320207998,0.0810645892439086,0.364761456192105,0.140918327312107,-0.0501638420048863,0.409832397871585,0.13107897021485,0.830273027634573,0.0263157894736842,52.5862068965517,10.9113300492611,362.323583182636,251.576644763936,102.475451140783,46.1743725198679,5.141663557,5.18178355,0,-0.9165637726495,-0.247962395770712
"2002_23_9_22",23,18,0,1021.36565,0.812966294,427.6029075,1.0117276068453,0.64734986063505,7.2,2.8,18,1244,96.8496771297249,493.793762207031,3418558.867,1109.447539,102.3358835,1.040237524,0.117475654,4.997762307,2.700049727,14.46046743,4.06453347989409,26.49121224,-1.25822680408573,-0.87544152434874,4.467174095,0.054542286,1.12941422587167,10.4574719598346,0.258865329872293,0.893834844594981,0.0202004746262957,0.931605179100355,456.1844648,85,78.5669898037047,0.0635391511197008,0.418893252279215,0.14506210996107,-0.0728872423058119,0.915981601920771,0.0975093493987732,0.747407396810646,0.0396039603960396,45.8653846153846,9.87556561085973,356.935596258571,248.937342613334,103.016654137307,44.7730305844458,6.303076746,6.214608098,0,-1.58881813728987,-0.0111007207975397
"2002_23_9_2296",21,19,1,734.1295554,0.811200488,376.6607323,0.98251065607446,0.423977222457844,6.5,2.8,14,1169,98.7572853990627,435.842132568359,2917078.425,1103.136259,102.4039504,1.041849444,0.112159752,4.818215442,2.681709007,14.67528868,4.06240608453884,26.04241489,-1.27082162261221,-0.871598608285339,4.686337794,0.057733677,1.17577978198423,10.4659082917517,0.254310647082224,0.972629358403024,0.0215286881795524,1.02139359210207,439.5728462,85,72.4819927447854,0.123218457999068,0.445628027852118,0.151267320283421,0.00188351042711142,0.531855439578664,0.208178187015824,0.754954127499032,0.189189189189189,38.1818181818182,13.5497835497835,357.3122423473,249.412692799806,103.12797209471,45.2352937541309,5.81711116,5.811140993,2.724579503,-0.74479823821914,-0.0425258969102208
"2002_23_9_2648",12,11,0,799.4716943,0.806048358,405.2580724,0.969305671577671,0.450653651698528,7.1,2.9,15,1173,98.3654446260482,457.220550537109,3456554.199,1104.676734,102.2474306,1.037366106,0.122288164,4.927748938,2.694667296,14.54978764,4.05636407607462,26.75747128,-1.26674228306132,-0.863418296134452,4.667699888,0.056142465,1.15706900493199,10.3069191371238,0.26169333667344,0.947227617869358,0.0208346555744891,0.986761849398374,456.6479526,85,84.7382348711658,0.0859126461705183,0.336829340937225,0.130183373266426,-0.0853955265425105,0.331787176320432,0.0914459815358439,0.685389798737651,0.114583333333333,42.9230769230769,8.125,357.914330579573,249.449932616179,103.02064768939,44.8920607934019,5.590986981,5.476463552,0,-1.25283518648529,-0.129675789799732
"2002_33_13_934",11,7,3,498.8830064,0.78770419,341.9235438,1.07680158377412,-0.00373196265323461,6.5,3.1,10,1070,103.886013509452,588.792419433594,3307680.261,1063.604129,101.1328831,0.962409889,0.160556143,6.015754039,2.776929982,14.46903052,4.12674534259152,28.01407966,-1.18880078788562,-0.828443963593198,5.957070962,0.064685317,1.15398060215745,12.588249090936,0.277002680051153,0.990245100344935,0.0232938235458902,0.985238035146532,586.0505785,103,77.2277986564188,0.104204498738518,0.44537080427492,0.163305296831315,0.0249518348360893,0.751814242140332,0.194722393937872,0.833618414787474,0.08,51.5853658536585,9.81707317073171,360.718764975586,252.899261572816,101.753865980813,45.1891610209959,4.912654886,4.424846632,3.979681654,1.22210013720935,-0.80297564032236
"2002_33_17_873",12,8,4,518.2518022,0.784571601,357.9065939,1.1754159502923,0.227704067054029,6.9,3.2,11,1168,102.581021075641,584.754455566406,3190245.903,1080.897556,101.3146064,0.985417364,0.164937915,5.882236842,2.76818609,14.32941729,4.09050336107866,28.73344309,-1.21715314087767,-0.831365897256259,5.571212296,0.061305218,1.12377454358829,11.3951179847057,0.283606126608809,0.947124783589256,0.0221463499948445,0.927995806171404,570.1662495,100,83.915479790686,0.077206225119482,0.524933367735773,0.129041409405245,0.0138899121364571,1.33743701681297,0.184345131490588,0.810449641433318,0.0377358490566038,53.8541666666667,11.7774822695035,358.925322919709,250.13874753676,101.39784112977,43.7136742186647,5.098340875,4.879006852,3.941581808,-0.747934382799493,-0.113003970350836
"2002_33_3_831",18,13,4,564.4713026,0.758264509,348.112355,1.10284546491479,0.21607802278219,6,3.2,10,1143,101.982232951655,590.306091308594,3635919.389,1069.046312,101.3776639,0.983237783,0.156330833,5.583919383,2.740308748,14.71740995,4.10614886184899,28.44944627,-1.20493334702515,-0.830515718650791,5.899050612,0.063702693,1.19963440027419,11.9440700619526,0.280628347266542,1.0564354904477,0.0232465385685073,1.07597706211887,587.3775044,97,83.942253116548,0.0514308876181598,0.50435496919303,0.137347550862611,0.0865927473844113,2.04837839313812,0.206870696984466,0.753397295352565,0.0930232558139535,56.0294117647059,8.45811051693405,358.135973071762,249.415486663666,100.525112294446,44.5705115756196,5.257495372,4.975008116,4.01186834,2.58520738611119,-0.652023110905249
"2002_33_3_97",14,11,2,512.2585244,0.743001899,340.8031822,1.56641302607648,0.372196919839699,4.1,2.9,10,1327,105.002961429284,729.749572753906,3141434.733,1072.886326,101.5459257,1.00028815,0.156109912,5.21416804,2.710378913,14.9398682,4.08430812859765,29.50950072,-1.22420692460977,-0.826662256271503,5.880046403,0.061301381,1.25514544452488,11.3176020289777,0.290602508338747,1.12770558177101,0.0226172734395089,1.20447746319476,556.3177267,93,69.0365460171322,0.120823651542871,0.49749802621711,0.117650182916205,0.0655575672254099,0.486689073859084,0.215498606359021,0.642529989206358,0.0408163265306122,49.5454545454545,12.9281183932347,361.682325761851,251.882242482678,100.934529041043,45.8856496441389,5.305789381,5.177561165,3.569532696,-1.20849527240002,0.0156770175759333
"2002_33_5_484",10,7,3,449.6437226,0.766481665,330.3591213,1.18403056656176,0.182042977738856,6.3,3,8,1157,103.114287889405,660.745300292969,3631705.566,1059.45804,100.7103275,0.939134824,0.179856893,6.440131271,2.812611346,14.22972339,4.12059913863687,25.44084833,-1.19850448722552,-0.866286109402825,5.94125927,0.064320241,1.13964041598139,12.4599235473261,0.25261409590789,0.922536982554,0.0228685136648809,0.969268185472437,635.0139919,109,83.9381137896819,0.0631254571423576,0.472899345680993,0.178044562383748,0.0331172695654896,2.06732090489339,0.224794927442512,0.774323726104355,0.0392156862745098,57.5,13.9130434782609,354.651540569516,248.479283227821,100.03666701806,44.0339924074775,4.691347882,4.433788569,3.488902962,0.156744537462257,0.421294341179469
"2002_33_7_364",18,8,5,648.6687228,0.7833313,337.3874639,1.25563397268551,-0.0478499041256677,3,2.8,19,1110,106.07653339364,568.100708007812,3447753.273,1060.934119,101.9456998,1.022728932,0.13763437,4.566186785,2.657158631,15.89105631,4.06691031046422,26.83808887,-1.28482477638823,-0.852295526351999,6.246692286,0.061823735,1.43937777031055,10.9956749821522,0.263258665374329,1.36803257950824,0.0232668589216795,1.73071279237069,517.4189931,89,82.9110509749142,0.0819128059863542,0.553429521141327,0.059955100617917,0.0617149287330822,1.37932145168829,0.151780802069431,0.393865948870783,0.0344827586206897,62.4074074074074,8.26210826210826,359.810635370332,251.058786414632,101.619281731453,45.9274363463431,5.508375678,5.013963084,4.185859671,0.488890577417541,0.0800210925321284
"2002_33_9_448",12,8,3,419.212645,0.80723833,326.9922333,1.28924509548164,-0.192600446058934,5.1,3,14,1077,107.828963060346,518.401428222656,3310488.31,1058.023064,101.36059,0.974810426,0.149684971,5.53175453,2.735378913,14.94481054,4.1227903938637,27.94525682,-1.19067570310253,-0.827853229917291,6.133292841,0.065649341,1.24787928198278,12.5399342334186,0.27570140248789,1.10874277008094,0.024000090330447,1.18410132819255,574.5826125,98,87.7796839140158,0.0560464955337521,0.491625333045779,0.165653710733342,0.0664694035929603,1.58694938344506,0.139055429457919,0.782954885850322,0,57.6470588235294,19.1176470588235,357.494939830773,249.061497428652,100.302610483351,44.6058824010727,4.510859507,4.241326753,3.314186005,-1.50564978366763,0.122574079469899
"2002_4_1_84226",4,0,3,49.7951811,0.881803335,299.5323859,-1.96574417506683,0.408514209942124,11.5,4.6,58,289,69.9421731549032,120.524368286133,3793637.662,336.1793948,67.79962734,-1.996390677,0.595935256,12.74134823,4.416642651,52.76368876,4.23935367569644,109.2031066,-0.384345059676675,-0.597734907568305,26.20910471,0.180249048,2.59024479577252,51.6157907010427,1.61067414209183,2.05701188264281,0.0408113271195234,7.37750726585099,135.6535554,48,60,0,0.45,0,-0.144448800535292,1.39602489660859,0,0,0,55,16.4285714285714,382.782353118186,232.338626546664,108.602827190234,63.4726740669566,2.785011242,0,2.501435952,1.62561141867614,0.374967823037448
"2002_4_1_91187",13,8,3,480.0969142,0.85591291,407.9285994,-1.56762579414598,1.30365452443524,7,4.7,47,673,65.0588593401484,317.183349609375,3466617.651,328.7886861,66.58805364,-2.072065526,0.643573943,13.99357195,4.516970803,57.93175182,4.26081883717814,104.4003707,-0.394360461500321,-0.627532964535714,24.60868355,0.188193084,2.61860374530656,55.4500538818875,1.56785436715762,1.75857055210267,0.0416635599847157,7.17277295171565,265.4599418,47,71.052954134564,0.0802476640980305,0.519129271772255,0.172715996604336,-0.00391769086648308,2.20610757784764,0.149375441019119,0.65403710644339,0,53.6842105263158,15.3801169590643,391.28908443359,236.406715041444,109.715041419196,67.3628708771096,4.753590191,4.553876892,3.091042453,0.568831184997505,-0.227254390834417
"2002_4_17_80042",6,2,3,191.6769395,0.868854699,325.4502442,-1.80446499913362,0.240499311636963,9.9,4.1,40,287,73.1775360095917,107.96248626709,4490231.106,336.1508697,68.0385559,-1.983220125,0.584787744,11.26530395,4.252183174,43.15512957,4.2476047579221,122.5715073,-0.33654758192301,-0.561576988632968,27.44583701,0.17677879,2.53851554274177,52.6102685552564,1.80150071791868,2.43631571165907,0.0415736535248328,8.00724501682918,102.9853158,48,60,0,0.536116601220712,0.183624688718323,-0.198427368403248,2.01714956497951,0.0822119930866102,0.659249687814571,0,45,16.9444444444444,375.99970803334,229.142041247838,107.156263495675,61.8161674557237,3.36729583,2.708050201,2.772588722,-0.400066934485441,0.184357031318018
"2002_4_17_90599",5,1,3,119.1077453,0.900326415,326.392993,-2.20576573527907,0.443096237809955,11.7,3.7,34,228,67.244152394301,87.6619567871094,3496644.419,346.8635724,70.09921745,-1.860313979,0.497960494,10.0668193,4.172960619,38.01828411,4.26442142350169,125.0151175,-0.329125752636915,-0.548060408301186,25.65204876,0.169493729,2.47872381891161,52.9983966111052,1.78340246935239,2.54817812812037,0.0406171407964586,7.92011170806099,95.66783841,46,60,0,0.484800883421973,0.0999008936583339,-0.198128377142721,1.89632763636883,0.0938583892106072,0.546035896192894,0,55,10,342.990763431134,210.028563322053,99.6319000363754,55.3687094152396,2.122261539,0.641853886,1.78339122,1.83823310238553,1.47987006414532
"2002_4_3_81393",7,6,1,176.6407566,0.842863595,300.8878365,-2.45259348224276,1.31634616536479,14.5,4.8,68,414,56.2392240156634,217.253601074219,1185644.118,328.5882582,64.43471782,-2.199747492,0.735057727,15.85832037,4.747667185,68.64657854,4.34674977877167,91.76912195,-0.48080282749439,-0.651727293461535,22.33731309,0.173362895,2.63722487953895,67.623514582421,1.42421857431516,1.4085547882017,0.0365153849763797,6.31838351633599,172.1279815,45,69.5844746063768,0.0342348113378298,0.470955824933847,0.139942751239669,-0.0904097704842098,2.52882077677381,0.0335199106324833,0.462927574839432,0.0294117647058824,55.8928571428571,19.4047619047619,396.752307047697,242.78621904406,109.525023308471,69.9662743878681,4.559126247,4.559126247,2.674148649,-0.890657321356253,-0.154714015617202
"2002_4_3_91124",2,2,0,NA,NA,131.9174986,-2.49542108196756,1.2682415130683,16.5,4.8,76,387,56.2910718356164,190.00505065918,4373300.983,326.5616438,63.53144685,-2.246901227,0.779838588,16.20845401,4.792681018,69.34990215,4.38787488727208,87.17241676,-0.481910470487574,-0.686588528235021,22.22556672,0.180749074,2.6300642121227,74.8013978486717,1.37211445799144,1.37123298164573,0.0377135622673731,6.15202879417473,172.9172938,46,41,0,0.78,0,-0.144448800535292,2.07085025342757,0,0,0,58.5714285714286,15.6043956043956,398.882667803403,244.968648218048,109.54803986602,69.9528230702765,2.734367509,2.734367509,0,-1.28857993642816,0.0702762112683208
"2002_4_5_84287",8,4,2,326.8184385,0.867413021,426.4640699,-1.17865328746382,0.742921097268411,8.8,4.4,42,622,74.389860234589,255.240371704102,3890222.637,298.2440628,63.88719617,-2.253141645,0.737390132,13.94735111,4.387869931,49.99525027,4.27121723375584,116.071296,-0.336182197294067,-0.61896265863943,27.22584185,0.201548714,2.56711881667179,62.6102484143064,1.81681624736107,1.95204391395005,0.045933155988985,7.38227246201962,230.1222153,47,35.1546970849527,0.0512732099857401,0.39501758574361,0.111411841305913,-0.000824731633202734,1.67531457217315,0.0615158228941538,0.12206112814607,0,38.9130434782609,7.90513833992095,365.031948353883,227.630978084361,104.511471349779,62.0300737264189,4.48863637,4.025351691,3.135494216,-0.682595697661607,-0.064500767428016
"2002_4_5_84303",6,3,2,211.1675516,0.877776622,352.1930822,-1.65844298038011,0.454838439782659,8.8,4.3,36,394,72.5063103321227,159.395492553711,4217964.833,293.6513859,64.03807316,-2.25159843,0.723577141,12.86421464,4.237810945,41.42217484,4.28552456624502,122.2084055,-0.3099277993102,-0.600738321782345,29.22635848,0.175754325,2.48310939676677,65.7192368115433,1.90837105911448,2.27191160112671,0.0414729036478998,7.34305023516723,144.2822153,55,60,0,0.60639510738392,0.187973576517269,-0.198973093203798,2.13611527882787,0.0551424795570963,0.530251775212524,0.12,47.3684210526316,10.0584795321637,368.332142210898,232.834041823785,105.196521372824,61.6213220788812,4.226833745,3.828641396,3.157000421,0.559934740427465,-0.202479870974326
"2002_4_5_85004",7,3,1,221.5189273,0.875726057,385.2579462,-0.963735441501528,0.376449497937296,5.8,4.4,37,577,80.1020972973445,260.319152832031,3916578.309,294.3105546,63.8427151,-2.259523298,0.735535746,13.21982111,4.284078712,43.94239714,4.2855973218879,119.990755,-0.318186020121393,-0.607500885678575,28.72367284,0.184896744,2.50973238580609,65.5830310816858,1.87947449935443,2.1727731866411,0.0431590445530544,7.35950561526421,178.3998137,55,91.3265622208627,0.165552385555016,0.367292234129585,0.0700403698832984,0.12646447371955,-0.287284977789879,0.195367859824982,0.404665648994056,0.12,33.5526315789474,9.87908961593172,368.382231854005,232.792900523149,105.051830050764,61.617166083131,5.09681299,4.709530201,3.650658241,-0.387928362793531,-0.0223656657859252
"2002_4_5_89500",6,3,2,211.1675516,0.877776622,352.1930822,-1.029767107917,0.590667056535622,11.6,4.6,41,621,77.3486073210611,235.487197875977,3946888.198,293.1023018,63.330486,-2.288839443,0.758354096,14.04241871,4.381731823,49.44830106,4.2611871864445,115.5947567,-0.340918562062572,-0.619139282664668,26.49281622,0.203818199,2.55950892512241,62.2540997731598,1.82526242890351,1.88662770759953,0.046515443489751,7.33428108803866,225.0150992,56,60,0,0.48,0,-0.0905949642612891,2.24949186572526,0,0,0,52.5,10,369.225780012418,232.722624518693,105.668780441243,62.6455279595164,2.533696814,2.104134154,1.609437912,-0.0991400566765779,0.1822452292557
"2002_4_5_91412",7,2,3,235.2085536,0.828129916,377.6502526,-1.0427971875992,0.401625465059383,11.9,4.5,37,561,79.0779463884984,182.740295410156,4181217.964,290.8858182,63.25948691,-2.295151498,0.759268303,13.85967273,4.350909091,47.62654545,4.26426726627038,116.8306851,-0.335585511436997,-0.615533345301545,26.81724907,0.198345845,2.53876982501175,63.174922530479,1.84684844608709,1.93491214348465,0.0455872188665778,7.259734589883,214.4454768,58,60,0,0.477507354907729,0.0487724424181691,-0.197670779591391,1.94044021954731,0.0950039998730977,0.494970537093348,0,48.3333333333333,20,372.340879062641,237.156441026739,105.664497344084,62.7547932122291,2.360854001,1.30833282,1.704748092,-0.994423686165492,0.414938908176183
"2002_4_7_90125",5,1,3,119.1077453,0.900326415,326.392993,-2.47661731148932,1.6569489460929,16.3,4.5,44,508,52.6567137853426,218.697616577148,4444228.258,295.8330206,63.359151,-2.288379867,0.755896158,14.8630394,4.485478424,55.38236398,4.23647197814141,110.816128,-0.371473192610628,-0.62544036570061,24.16851703,0.223163669,2.59508779721353,58.26735850866,1.74901535533518,1.62608174408796,0.0497524785329343,7.10749082401303,213.8473604,47,60,0,0.45,0,0.0348575290031181,1.46434048462767,0,0,0.0833333333333333,36.8181818181818,16,376.56463739639,232.696247093541,106.873492038281,66.8376092629585,3.761200116,1.945910149,3.33220451,1.91327158791444,0.292247383544298
"2002_4_7_91013",7,3,2,123.7872697,0.718337721,322.2556199,-2.05485117205523,1.2755971408905,12.6,4.6,49,520,60.547466062074,233.496643066406,4159399.961,315.1713222,65.35535604,-2.159154253,0.681948738,14.63463687,4.531433892,58.7292365,4.2444539881435,106.701288,-0.3937704613213,-0.626376269503972,23.86368062,0.203646416,2.61593130613457,55.7066823448444,1.63263264811372,1.63063018453973,0.0449408334875031,7.03196906024821,211.6576276,46,66.4965754399549,0.090081575681415,0.51318375910227,0.125128681015207,-0.101799077415564,2.53514205833855,0.105584106110779,0.579341103450403,0,40.7407407407407,12.4216524216524,388.009424622581,234.56313332319,109.137194291628,67.4743570895204,4.421848129,3.871201011,3.198673118,0.456496940884541,-0.103891883936462
"2002_4_9_83278",7,3,3,210.8853283,0.830932367,373.9153482,-2.02768342621065,1.25179725623188,11,4.7,54,521,61.0482305501776,229.703033447266,4391461.837,325.0558036,66.17042266,-2.107544813,0.650600988,14.66677827,4.585565476,61.57254464,4.23206267137761,101.3851137,-0.433607897191098,-0.625251214198238,22.35696438,0.185664287,2.62735741439955,52.4934053200212,1.53218174562586,1.52432688136629,0.040488853113478,6.88605222472092,206.9932682,46,55.7721423219364,0.114833194971957,0.469789708217316,0.148284765942687,0.0157230695007169,2.25017391131561,0.117870947330169,0.648829046324865,0.307692307692308,44,11.4,390.222488703623,236.518361372365,109.934827783406,67.6306652699623,4.646791861,3.81220267,3.81220267,0.215619231256915,-0.496288933499679
"2002_4_9_88474",7,6,1,329.0431717,0.88932757,389.6590864,-2.3408937168665,1.37303945928723,14.1,4.6,62,464,56.7796707118902,248.96549987793,633177.2698,318.7099884,64.24481857,-2.219950174,0.734182923,15.75503278,4.697069032,66.02352487,4.31898929505141,94.7272007,-0.457441888259951,-0.650988147685209,22.60192007,0.192468258,2.62733881231526,65.4023902251819,1.4744722268425,1.43458413483542,0.0409762463972235,6.42155350588751,181.6537966,45,66.8190487086364,0.101710843641098,0.48068683553438,0.163946659235581,-0.0534480901715912,2.61622226498464,0.109802044599153,0.715913002247363,0.0606060606060606,36.0416666666667,13.5326086956522,383.518206339512,236.674036374367,108.027819927481,67.9917389864258,4.540631665,4.540631665,2.656756907,-0.624157758953801,0.128621029000315
