"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"1999_49_37_3695",5,3,1,176.8479517,0.698508105,361.3058848,-2.04389187491971,0.772930110602786,7.9,3.6,25,374,65.5939204957856,197.469436645508,1608264.222,357.9318811,75.0142945,-1.591548324,0.266471365,8.029684794,4.040352697,32.7257953,18438.36928,93.15518136,0.340957482,0.246112733,16.10499862,0.144773725,244.1977017,51.513626624527,1.24183239982348,2.00568254335887,0.0358319522717647,7.46193329944834,141.9298231,42,60,0,0.551395974834893,0.0254122615957393,0.158566725545986,2.32495331114848,0.000342815847598037,0.408007977842703,0.272727272727273,35.625,15.1785714285714,344.121366729852,214.135734308988,102.203651649484,54.016431646548,3.406184923,3.349904087,1.871802177,-0.109031256716622,-0.0296717573651314
"1999_49_37_3697",3,1,1,60.69302135,0.758301919,331.3440383,-2.51700497447529,0.606149584823327,12.6,3.4,31,184,62.5841577702683,97.423828125,3891674.23,341.5509275,70.32859117,-1.857587317,0.477341581,9.652208976,4.103850193,34.12355618,19146.89735,130.7367605,0.491177102,0.294566934,24.572731,0.161924947,242.993482,56.0586893736367,1.85894183752352,2.54581423393335,0.0394568367227921,7.12098940445192,84.69633488,45,60,0,0.676707002553014,0.00223719995490812,0.158566725545986,2.1770723713832,3.01802181556602e-05,0.0359194881649139,0,66,15,342.303989666974,208.482476330413,99.9359506999236,54.189342255516,1.791759469,1.386294361,1.098612289,3.71714487664932,1.50687879475189
"1999_49_37_3704",3,1,1,45.93466517,0.761266781,299.2580806,-2.52966359668426,0.672693986007881,12.4,3.5,30,200,61.8059763819178,104.065856933594,4116385.478,349.6096033,72.19645351,-1.748961886,0.395856651,8.90742419,4.076757133,32.97181628,19059.64357,119.6482457,0.445174687,0.282641019,21.34063873,0.15613901,235.1335597,54.5169337171923,1.65725932345731,2.39582602947755,0.0382998066615513,7.13134992938278,89.46227509,44,60,0,0.664332667007578,0.00989871055571164,0.158566725545986,2.19167546260951,0.000133535334369959,0.158929297255592,0.444444444444444,51,26,343.875954476827,209.585017572663,101.740895138588,53.6742411037594,2.7047113,2.674148649,1.526056303,1.50244622389531,0.571676790342859
"1999_49_37_3706",2,1,1,NA,NA,275.3889879,-2.22056236364218,0.562296562938255,10.7,3.5,28,259,65.9276125598985,122.859016418457,3962417.511,355.2783756,73.33911321,-1.681266319,0.347252722,8.573887344,4.073099618,33.1836168,18886.27665,108.025166,0.399027182,0.267603021,19.32595094,0.154960146,246.2374537,53.159094240128,1.47295435234783,2.25404768742667,0.0380447719263222,7.4204525439192,112.7903245,43,60,0,0.643823902409566,0.0200037967297406,0.158566725545986,2.21587808417767,0.000269854711877932,0.321172069716391,0.04,48.125,17.8804347826087,346.340808910695,212.864237988259,102.956366864098,53.977964458884,3.433987204,3.650658241,2.505525937,0.867853946728349,-0.0629154868240981
"1999_49_37_3711",3,1,1,45.93466517,0.761266781,299.2580806,-2.29010155383358,0.736239449894846,9.7,3.5,27,290,63.5353652350446,157.050338745117,4288413.206,354.9421344,74.003607,-1.648016556,0.312870546,8.290767095,4.047990298,32.28170478,18919.40705,105.0270267,0.387082097,0.264206991,18.02104667,0.147876376,231.5008575,53.3027928115147,1.41921496745422,2.17362838245307,0.0365308128512713,7.17127112950446,125.222586,43,60,0,0.677155363509425,0.00193749562299143,0.158566725545986,2.17654325562383,2.61371543697888e-05,0.0311075686135847,0,43,19.7777777777778,346.723956336376,214.752700605043,103.090436870318,54.4359964932807,2.48490665,2.397895273,1.609437912,1.80434831014679,0.166488623561591
"1999_49_37_4453",3,0,2,20.03679055,0.749274143,253.1743002,-1.79349856414175,0.374350907641969,9.2,3.7,25,330,71.9701711754267,140.247314453125,3922766.719,359.0593308,75.94193624,-1.542442254,0.22116239,7.818015214,4.028872025,33.27595723,17901.198,85.05660552,0.308711833,0.233364991,14.6904294,0.140584338,257.3054638,49.8558217666015,1.1200215550364,1.87904845384457,0.034894217817703,7.73247369028428,147.9238943,41,60,0,0.566976716908099,0.0291039155542876,0.158566725545986,2.30656630385963,0.000392616904307234,0.467279533066062,0.125,44.2857142857143,20.4761904761905,343.449495471781,214.714012318395,101.2903083295,54.0668668144193,2.104134154,0,1.824549292,0.0390320645605325,-0.21831808038929
"1999_49_37_4454",2,0,2,NA,NA,42.35057999,-1.72729972516554,0.395716459501085,8.4,3.7,25,356,72.4106648348638,141.937683105469,3591913.963,359.4924138,76.6107253,-1.507678417,0.187857116,7.683609959,4.018517241,33.79793103,17388.279,78.25492114,0.284156956,0.21978133,13.79982813,0.134831191,269.9846801,48.3689733983477,1.02146169264893,1.79600841318551,0.0335524729430917,7.9882014038183,153.5501578,40,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0.166666666666667,40,17.3333333333333,342.427737511812,214.065617811611,100.719096096358,54.2754457625707,2.694627181,0,2.694627181,0.521510852902406,-0.123055382993926
"1999_49_37_4456",6,1,4,234.4066856,0.814604322,313.5595351,-1.84514149764833,0.365372339801022,9.8,3.7,23,312,71.5509874891952,125.561950683594,4484768.952,356.3258698,76.50219501,-1.518533744,0.188047963,7.628255613,3.999689976,32.54598691,17518.42099,82.68569103,0.303929094,0.223696643,14.12851717,0.128569856,244.8730568,49.164044698278,1.08082769414906,1.85212948893877,0.0321449554269153,7.52390939863498,144.9732193,39,60,0,0.658659226978373,0.0130177260697125,0.158566725545986,2.19837075238965,0.000175611398441443,0.209006824119272,0,52.2222222222222,21.3888888888889,339.12631323932,212.464644213064,99.3485057458873,53.9649117888121,3.265759411,2.104134154,2.895911938,2.14855536411403,-0.145888128858733
"1999_49_39_5223",5,2,2,195.9160389,0.870671389,340.2431143,-1.53115179797881,0.674436959536668,2.4,3.8,15,497,71.5993771260609,209.544876098633,4230760.069,334.0877371,75.89871089,-1.586692415,0.18131169,7.455336506,3.903523035,25.42479675,16639.26001,124.5436726,0.448361422,0.291083795,15.75691643,0.084318319,101.87235,49.8050606539308,1.64091947201186,2.11350841337865,0.0216005690869453,4.00681079190928,193.2507848,33,60,0,0.467997609144528,0.00221440416111959,0.158566725545986,1.71665251535974,0.00937251161868483,0.460773217845764,0.333333333333333,61.25,14.1666666666667,280.432805177384,182.71981496279,80.8777241819825,47.8404526137823,2.772588722,2.564949357,1.945910149,0.147085426047699,0.0412546210334672
"1999_49_39_5228",5,2,1,124.5204113,0.692010667,304.446127,-1.36145421123553,0.518210817537283,3.1,3.7,14,501,74.8016258390828,351.275817871094,4362187.931,334.9292963,76.55886567,-1.551680129,0.149133658,7.264889643,3.888092016,25.13227334,16537.40583,122.5627666,0.43728869,0.291318689,15.15926277,0.080358998,97.16794623,49.3758115897609,1.60089580125567,2.08664735666102,0.0206679774216537,3.86626171518474,215.9126916,31,73.3526327324833,0.0137051876851944,0.333371562547771,0.000474798415599052,0.161269940616036,0.633282494699835,0.00664258747976489,0.154368834871642,0.0666666666666667,34.6428571428571,5.34391534391534,291.124212724143,192.013496488802,83.7924198432451,47.5413646337168,4.151039906,3.931825633,2.602689685,1.75652990236695,-0.26854587516476
"1999_49_39_5233",3,0,1,15.4830208,0.751870379,197.7513741,-1.4651889649154,0.238009396016134,5.7,3.7,12,387,76.5354368818258,318.01416015625,3779265.111,337.6048469,77.40023524,-1.50435754,0.110821953,7.010777027,3.870447661,24.89027264,16408.37107,119.7115105,0.422710427,0.290396948,14.5684509,0.075617948,93.45260232,48.602297095753,1.54665564166314,2.07800802163495,0.0195372614806171,3.75458331339516,231.959886,30,75.8212030807964,0.00589668316386477,0.55500126274754,0.0179737105573982,0.158566725545986,2.47770774930399,0.00937933120197527,0.477036950610128,0.032258064516129,29.8780487804878,10.109756097561,286.268780978399,186.911932454052,82.4394978335774,46.798622141776,4.135166557,0,3.068052935,-1.44601401000127,-0.019815933444529
"1999_49_39_5236",8,2,3,469.6307226,0.767003219,373.7608891,-1.51737762325488,0.606777005837158,5,3.7,16,481,72.3994794504483,258.811981201172,3240098.957,335.1681772,77.48822159,-1.503983113,0.102241161,7.006767677,3.867539443,24.60255119,15917.0157,123.6835325,0.434616238,0.296277818,14.49512091,0.074449652,87.6646812,47.4896388821009,1.59615913182813,2.06873148621451,0.0192498753011425,3.56323539469485,227.5942909,30,68.9320866574051,0.00255943334000215,0.593580314718531,0.00780142204791664,0.158566725545986,2.7608682939026,0.00407106373501069,0.207056109659502,0.128205128205128,26.25,11.9758064516129,280.319551987013,182.479521659443,79.3817435251485,46.756790300449,4.711779921,4.094344562,3.624340933,-1.17561781208197,-0.406003541912789
"1999_49_41_4496",8,3,3,387.0010179,0.757129297,345.3036636,-1.86454729372232,0.755242866332134,3,4,20,422,67.5297872458484,216.244033813477,4550196.15,326.8342466,73.35159194,-1.728529218,0.298719743,8.322184066,3.952431507,26.82157534,16954.95847,136.8162293,0.496031041,0.308770873,17.63507623,0.098719677,121.4237892,51.8763215494689,1.86521145187841,2.11904424249008,0.02497694819636,4.5270938660682,169.255696,39,71.5986789252879,0.00385444506522054,0.497457823797197,0.00358536591720183,0.158566725545986,1.29994131661023,0.00769539044254137,0.564853829870442,0,40,14.0909090909091,292.174792091985,185.683771525629,85.9531864232548,48.4890581502183,3.871201011,3.496507561,2.944438979,-0.270557816736959,0.0950048802706473
"1999_49_41_4502",3,0,2,192.6199723,0.868923765,272.9498247,-1.61689085159874,0.632197288089591,2.7,4,18,459,71.1719892794699,329.829132080078,3419392.046,327.2614334,74.31615842,-1.678723249,0.25035248,8.003800068,3.93105802,25.98259386,16481.30411,134.3119319,0.485235937,0.303908639,16.66297528,0.090888945,107.1219229,50.3612782562603,1.80730455873314,2.08188299788,0.0231207335372781,4.12283405872396,192.7134889,37,102,0,0.35,0,0.106700538681061,-0.854950280865728,0,0,0.146341463414634,33.1666666666667,10.2413793103448,286.531265415491,184.065076454373,84.2708314248725,48.1361449259893,3.409496184,0,2.708050201,0.110850768114852,0.12286833860608
"1999_49_41_4503",5,2,2,175.870239,0.872029944,353.3807527,-1.8934394706215,0.555120482585093,4.6,3.8,19,354,69.2121492868827,192.504379272461,646397.9182,333.0105622,75.28119245,-1.619931706,0.210923205,7.65182906,3.92,25.81873935,16601.66076,126.6266937,0.457318131,0.292702959,16.04865346,0.088410361,109.1948089,49.8532558556787,1.68204952098896,2.09736173327427,0.0225536635204082,4.22928507158116,183.3376229,35,63.525550734709,0.00042207807711573,0.372771793178496,0.000703586282845947,0.20259017066832,1.56200243477202,0.000212852892356293,0.0796429195315957,0.136363636363636,35.2777777777778,9.70588235294118,286.155576520059,184.750210714677,83.9587438276309,48.0552810062488,3.912023005,3.761200116,2.917770732,1.32461978824719,-0.111214111757225
"1999_49_41_4517",5,1,2,123.0880133,0.903565872,381.3635524,-1.59885887878222,-0.0425676159918352,8.3,4.2,14,264,77.9788207918317,156.237884521484,3826234.939,315.0565781,73.39894628,-1.74595214,0.276477113,8.406348123,3.934526244,25.96864349,15705.79837,143.9393292,0.514726282,0.319885776,16.90260906,0.090771392,99.44122578,49.8507235262834,1.96105443599837,2.0106958232855,0.023070475673767,3.82928071765831,190.8945059,37,61.6055543503891,0.0011682007134104,0.628719180517459,0.0243903743329265,0.158566725545986,2.12623141268362,0.00423013582316965,0.449258277435096,0.230769230769231,33.3333333333333,10.8333333333333,286.734286502163,183.302933028235,83.5510551749375,48.3426714107054,3.471966453,2.63905733,2.541601993,2.79879877549636,0.133974673792155
"1999_49_41_5222",6,2,2,387.0010179,0.789177881,359.4791825,-1.47341702608166,0.441573405968874,3.5,3.8,14,445,74.454548540908,340.049407958984,2190137.946,328.5612245,75.02632302,-1.640394342,0.216401089,7.764232082,3.915442177,25.46020408,16267.738,131.2149101,0.471711357,0.300180862,16.05400189,0.086532469,97.63536709,49.5120445961206,1.74891831051112,2.06768701919902,0.0221003056840699,3.83482264255283,205.8516374,34,100.729986431479,0.00189539949796656,0.348697421981004,0.00019379627552582,0.149313858336284,-0.78704040182386,0.00510241293179872,0.0630080140803322,0.0769230769230769,35.1111111111111,10.1212121212121,280.746530842145,182.194153927486,81.3581237806631,48.3981067959061,4.33073334,3.36729583,3.258096538,-0.871354831053706,-0.219588936389984
"1999_49_43_5889",4,1,1,115.8844547,0.685787871,300.9304687,-0.990636225198744,0.144024970314523,0.9,3.6,9,500,82.1213983989243,332.912170410156,3790932.596,364.5327381,81.552519,-1.247703863,-0.055142326,5.760319043,3.799007937,27.66170635,17702.70683,88.27955179,0.312591005,0.245053532,11.65716825,0.060151182,177.9936902,48.5627351942906,1.08248712452401,2.02370184064126,0.0158333920322104,6.43466053568311,230.4457499,29,78.7046638081166,0.000171781947391887,0.330984453972945,0.000185519219616998,0.158417947018969,0.506731223081462,4.63626262687525e-06,0.038602839217905,0.05,58.1578947368421,7.89473684210526,300.609034403322,204.178332322781,88.4623218935671,46.318327411733,3.713572067,3.044522438,2.397895273,0.166567397056813,0.195420449763107
"1999_49_43_5892",5,2,1,124.4006721,0.693188369,305.1205322,-0.775630961136891,0.100780626737336,1.2,3.7,13,551,84.6587388892617,411.841949462891,3919327.908,360.7549669,81.16338321,-1.273868418,-0.041700779,5.786755408,3.808741722,26.17119205,17666.60175,94.47761292,0.336558486,0.252984444,12.06624929,0.061917595,137.954453,48.971194774699,1.16404232035955,2.08514935214279,0.0162567061563541,5.27123306941611,281.4364754,29,65.5712616488639,0.00184486824641105,0.344419748048069,0.00430086051318958,0.196254122881976,0.833381928770372,0.00620567812940224,0.589539922097545,0.132075471698113,44.2647058823529,12.4688057040998,299.33340932741,204.600854589473,88.8015133329982,45.8263619834211,4.524502283,4.304065093,2.957511061,1.07176241451032,-1.00381980966659
"1999_49_43_5908",4,2,1,187.2573354,0.735023981,339.0450262,-0.785683519387607,0.488033637817129,1.6,3.7,22,663,80.7551530626845,398.649993896484,3821685.248,356.0003324,80.67515912,-1.306720529,-0.024861617,5.936005344,3.817619681,25.54787234,17240.73063,100.3216747,0.356916478,0.26048083,12.37015657,0.06389962,121.6318944,48.4289734050821,1.2435262079964,2.08391937896476,0.0167380790491058,4.76094027640659,290.5588381,29,68.3741743719291,0.00517550476743075,0.341941959070756,0.0092802548614125,0.202382393148119,0.993741741082253,0.0085412598116319,0.527326176249488,0.225806451612903,46.3333333333333,15.6190476190476,299.689610423284,205.690779240778,89.3411236693228,45.8959441518958,3.951243719,3.951243719,2.621038824,-1.12484175807367,-0.0521888080333067
"1999_49_45_5923",2,0,1,NA,NA,172.0123308,-1.41883561283918,-0.326994578700066,10.1,3.3,18,233,82.542112800974,186.483367919922,4395758.1,316.8370618,78.04320158,-1.506608607,0.043130002,7.18639866,3.885809683,24.39866444,12975.76837,138.4928926,0.480805027,0.310114285,13.15112191,0.076314934,70.76886929,40.9540736689157,1.7745670320564,1.83000172022185,0.0196393905583873,2.90052225866835,123.5832552,29,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0,46,28,273.453088990992,190.927313106164,79.3345375342708,44.1870328044305,1.704748092,0,1.252762968,0.579176220987726,0.540687344833756
"1999_49_47_5194",5,2,2,195.9160389,0.870671389,340.2431143,-1.54052098225091,0.387434359443062,5.8,3.5,13,409,74.3271663911631,144.644638061523,4058202.922,356.3346829,79.71941177,-1.354795318,0.024339218,6.634541145,3.863697706,31.03981107,16186.35167,79.26660319,0.285892591,0.216469327,11.99653686,0.072404277,241.1472502,45.4245753971203,0.994319970883548,1.80819390487027,0.0187396329913601,7.76896643011687,142.2400836,31,63.008865681144,0.00202223175253013,0.612788900381477,0.0272943003091892,0.158566725545986,2.05109664988669,0.00725645825963423,0.547961551424988,0.111111111111111,39,21.7142857142857,301.176481677399,195.741322886388,89.3785238296756,48.5388732890672,3.610917913,3.610917913,2.48490665,1.39122085929592,0.0732353347969615
"1999_49_47_5195",4,2,1,142.3302032,0.743126936,304.1993975,-1.25292201546725,-0.226847142380063,7.1,3.4,16,312,83.1882750347008,164.196365356445,3605000.359,353.3224062,79.21287467,-1.385645365,0.045044336,6.611804613,3.86380534,28.93409936,16289.0495,84.27238371,0.301532437,0.227339584,12.34843203,0.072533317,191.431423,46.1025092498082,1.06387230688291,1.8676341411724,0.0187725080891368,6.61611825611703,158.8389859,31,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0.217391304347826,40.8333333333333,17.0915032679739,299.630801979603,197.136332604897,88.8179334977185,49.1052171162071,3.597312261,3.597312261,2.463853241,1.53067814042112,0.0275023115564392
"1999_49_47_5861",2,0,1,NA,NA,243.3972583,-1.33341585890318,-0.308010635870878,7.6,3.6,22,264,83.1948544452724,97.7961578369141,4403861.501,361.2748168,81.24039188,-1.26907407,-0.044744345,6.226773762,3.811592272,31.23117921,16869.78683,84.33550661,0.297101297,0.235391176,11.31363847,0.062291433,265.2934227,46.6951640289365,1.03809822501314,1.81693424274437,0.0163426275831215,8.49450547211663,105.2117641,31,60,0,0.68,0,0.158566725545986,2.17318626841227,0,0,0.05,36.8421052631579,11.2280701754386,298.474223472142,197.938627124603,88.1253690191219,47.7221910001241,3.044522438,0,2.397895273,2.00129144190663,-0.831887481948228
"1999_49_47_5866",5,2,2,195.9160389,0.870671389,340.2431143,-1.43183203535187,-0.0917193179131,6,3.7,20,299,80.1028068891487,115.981651306152,3414309.3,364.1406198,81.81701002,-1.234904262,-0.069262526,6.083696016,3.794401866,31.36421193,17152.51622,86.02869044,0.301536514,0.241329313,11.19651574,0.060061984,274.8029721,47.104100139723,1.05147683127226,1.84041341160922,0.015829104591738,8.76167310415186,122.0696726,31,60,0,0.646443862131981,0.0188930812288577,0.158566725545986,2.2127862405231,0.000254870965766201,0.303338915285549,0.105263157894737,32.3529411764706,15.1470588235294,294.466614839753,196.253211051194,86.4563996929887,46.2465388427071,3.881563798,3.663561646,2.995732274,2.25411503761145,-0.0403284553613124
"1999_49_47_5867",5,1,2,206.8690737,0.846894826,307.3519061,-1.32394888238365,-0.219809637997167,5.6,3.6,19,293,82.4212810711425,158.809799194336,3476975.373,362.6899534,81.3118986,-1.263052113,-0.046000318,5.982754011,3.802162342,29.11477046,17590.74111,87.50362233,0.307347488,0.2456431,11.46018392,0.061043576,216.6154423,48.500767515332,1.0761478189122,1.91553654035066,0.016054963073431,7.44005324024801,154.1095965,29,102,0,0.35,0,0.106700538681061,-0.854950280865728,0,0,0.05,42.0588235294118,5.95588235294118,296.169961443694,197.615691986108,87.0263540453563,46.5794059870996,3.931825633,3.044522438,3.044522438,-1.51041506060774,0.100973320314726
"1999_49_47_5869",4,2,1,64.14453351,0.618066829,296.1692982,-0.666467132462796,0.0623418829686932,-0.3,3.6,10,572,86.1089559368725,323.106964111328,3835759.264,363.6031904,81.44902593,-1.2545359,-0.051440875,5.870307281,3.79963443,28.40046527,17739.45552,87.41949745,0.308767736,0.244630519,11.53404955,0.060674733,198.0952258,48.7879534293547,1.07330316663494,1.96481189107961,0.0159685712185738,6.97506973624309,190.4504884,29,79,0,0.33,0,0.1138891685907,0.505149978319906,0,0,0.173913043478261,38.8888888888889,12.2875816993464,296.399853984663,198.134194916413,87.1806331319603,46.7093437150957,3.562465529,3.198673118,2.463853241,-0.352892841169436,0.130518231343629
"1999_49_49_5238",5,2,1,133.6809533,0.645080483,303.753427,-1.53641262988004,0.696537097367773,4.8,3.7,18,502,71.3305515623304,299.262176513672,3416058.105,340.0869711,78.03258478,-1.46799766,0.082821522,6.803672507,3.859536602,24.73237072,16356.80164,116.9542829,0.412312933,0.286220786,14.22559824,0.072534149,91.60083959,48.0959373041974,1.49878775936659,2.09087051520541,0.0187934864932782,3.70368213492475,246.0974746,30,67.1777061258489,0.0188785622035965,0.3982831237547,0.00562366324895167,0.201553936499595,1.42824611454002,0.00381413815220846,0.564884623090022,0.344827586206897,38.4210526315789,12.8654970760234,284.999592911814,186.060092238796,81.7359426616709,46.2671017259268,4.131158535,3.912023005,2.583997552,0.440329700492954,-0.187401053188312
"1999_49_49_5894",5,1,2,195.6881267,0.898190099,336.678127,-1.42179161103824,0.686319775291164,7.7,3.7,23,533,72.5571066771848,323.974212646484,3842915.915,338.7389706,78.17965814,-1.462783063,0.073067047,6.7778411,3.858121658,24.52072193,16093.20934,120.4405142,0.425264944,0.289830981,14.21792263,0.072157353,88.53250259,47.5091759046634,1.54056076817734,2.09770669158945,0.0187027158281487,3.61051778339709,237.3186679,29,78.8549964377492,0.00380172614410289,0.53349159494205,0.0119339773721923,0.158566725545986,1.8531548881199,0.0223722747706321,0.661733644239066,0,37,11.5555555555556,273.895232414067,179.726075399466,77.2655456015542,45.5886362012876,3.673765816,2.833213344,2.734367509,-0.710223348026157,0.0930618865731557
"1999_49_49_5896",4,1,1,33.83217817,0.703567085,266.9314659,-1.3700154350934,0.637911460532297,3.7,3.7,18,534,73.541434076906,296.105194091797,3554431.837,344.5130522,78.89555331,-1.416628133,0.046358422,6.533154182,3.845716198,24.71954485,16555.7926,113.275071,0.402391075,0.278214517,13.85520083,0.069144683,94.57682577,48.055632418794,1.43575989073699,2.12075215799645,0.0179796634592951,3.82599381760057,255.5176852,29,88,0,0.35,0,0.106700538681061,0.428134794028789,0,0,0,41.5,14.5555555555556,291.456790514203,193.29107857934,83.9056940260699,47.2491158328178,4.077537444,3.401197382,2.740840024,-0.432249473528242,0.33736479664094
"1999_49_49_5905",5,2,1,133.6809533,0.645080483,303.753427,-0.546607963221052,0.932633902403273,2.9,3.7,33,866,78.7358424848086,364.752349853516,2593236.615,346.0431607,79.66282156,-1.375005393,0.009888874,6.325283522,3.839508632,24.61155378,16239.50528,113.8829023,0.405943577,0.276016563,13.19638422,0.068528221,97.01544933,46.9291323288968,1.42956149518538,2.08629133762962,0.0178481747452938,3.94186609253567,277.0819665,30,78.6285767203149,0.0104663307192212,0.389781772259332,0.00613455180989301,0.170528617822665,0.9228267993157,0.0318841012579807,0.6204301022268,0.177777777777778,44.5714285714286,16.1176470588235,285.873041005294,191.501293655829,81.6345850804491,45.9037002481569,4.40976339,4.189654742,2.847812143,-0.162122656435748,-0.0995986392993235
"1999_49_49_5914",3,2,0,17.7964986,0.70660423,216.6249363,-1.49068883787706,0.236566379489995,8.8,3.6,15,379,76.2990747186376,254.246078491211,2501913.594,327.0100739,77.48624955,-1.51782115,0.088603837,7.104041765,3.872666219,24.40026864,14445.43288,131.1453916,0.457384825,0.303812581,14.03900657,0.075409819,80.24618065,44.1742748402834,1.69249889317943,1.97619989217504,0.0194723259727435,3.28874168698497,183.5516457,30,72.4806265323704,0.00175320643607652,0.484202857554166,0.0176783326566113,0.158566725545986,1.94737470991338,0.0233462442388573,0.555002590974227,0.12,41,14.3684210526316,270.394172209499,179.732934635277,78.9510778992098,45.9369871947119,3.548179572,3.828641396,0,1.06478810847614,-0.118513558302295
"1999_49_5_6556",3,1,0,3.549946896,0.766718082,157.1838761,-0.379208042832236,-0.551599741701336,4,3.9,18,475,94.963385894079,439.76708984375,4375762.794,359.4529354,82.35817526,-1.215258195,-0.104696064,5.631542518,3.812725484,26.27254838,15604.61663,94.07717894,0.341505992,0.234268849,10.4168056,0.06288919,135.1031864,43.4121274114375,1.14229314385614,1.84972510936479,0.0164945497030701,5.14237082927393,339.0317119,26,77.8146228727502,0.00153995765027845,0.512351180054626,0.00183357535416935,0.158566725545986,1.05791162904584,0.000364685034823617,0.194658346783448,0.333333333333333,37.5,10,274.529146502344,187.83327499839,77.1693339292534,41.0319748141792,2.332143895,2.302585093,0,-0.770257502354566,0.268724483255665
"1999_49_5_6558",5,2,1,133.6809533,0.645080483,303.753427,-1.12002588332509,0.155539486931783,3.6,3.8,15,465,80.7369940968111,435.385681152344,4305321.474,362.5986239,82.89897568,-1.182439837,-0.126920179,5.527898551,3.80819135,26.84567497,15393.16071,90.94906424,0.331964522,0.226408881,9.759152222,0.061270146,143.8191783,42.4523417779027,1.0971072138584,1.7654362018338,0.0160890407988559,5.35725693098489,328.7392952,26,102,0,0.35,0,0.106700538681061,-0.854950280865728,0,0,0.297297297297297,36,12.9,264.384848598682,185.945507947567,75.1335067431763,37.7443282911876,4.451436086,4.442651256,2.724579503,-0.576080957207343,0.0251784908111823
"1999_49_51_5893",5,1,2,274.5583212,0.849626157,340.5100711,-1.31121414855924,0.599317341113974,2.7,3.6,15,540,74.4983583075191,359.967193603516,4385535.109,345.1936348,78.78941232,-1.420883575,0.052905972,6.575008409,3.848308208,25.14639866,16626.76812,109.7374757,0.387605545,0.275079423,13.66122918,0.069756688,101.9782251,48.1664968406306,1.39279469751984,2.07775083014346,0.0181265855616729,4.05538091075504,243.0676728,30,95.1743556726459,0.00166702091578901,0.402504956364262,0.00958756322035041,0.134810085064934,0.136101924918837,0.0330881476233999,0.498745038722628,0.127659574468085,27.3076923076923,13.7112010796221,301.313270403718,199.716845023613,88.8174676919472,48.1331038586132,4.439705746,3.540959324,3.540959324,-0.746972216820833,-0.0278643932968479
"1999_49_51_5899",8,6,1,276.3494346,0.694289823,304.5606521,-1.29701756618264,0.659213704828803,2.9,3.7,18,562,74.0493512145397,232.162841796875,2551752.409,348.2432252,79.39722017,-1.384817044,0.027110037,6.364763184,3.838374038,25.1381733,16540.73433,107.3163624,0.378591393,0.271065384,13.13338497,0.067713687,104.5314372,47.4976485773714,1.35163878748175,2.0634522589961,0.0176412424452731,4.15827498492104,254.7341265,29,89,0,0.45,0,0.12881295936195,1.03259000944318,0,0,0,50,20,301.961531518992,201.047268324337,88.9295974330254,48.5201479417251,3.063390922,3.194583132,1.386294361,1.41012099370681,1.03492247325153
"1999_49_51_5901",9,2,4,657.3720179,0.824271455,402.3294028,-1.14254206026552,0.838156456323096,3,3.7,24,661,73.8089569174968,277.252807617188,2242316.879,347.6856857,79.5136314,-1.379831755,0.020247033,6.332205094,3.836670003,24.80547214,16633.88448,110.9866201,0.394130935,0.275064394,13.35039058,0.067356464,99.59599141,47.8417293668872,1.39581878158315,2.10833199206545,0.0175559701374713,4.01508146460138,282.8144152,29,90.3233843147324,0.000954429038432945,0.437424306323949,0.00417428269342579,0.166230441177315,0.812791882089577,0.0140728966255532,0.224475096736471,0.21875,40.8139534883721,15.5370985603544,290.577481475067,193.108538659795,84.172444475845,48.0830807836908,5.087596335,4.442651256,4.262679877,-0.85120229188299,-0.199436397219268
"1999_49_51_5903",4,2,1,124.5204113,0.732401048,328.3378842,-0.814973915524043,0.429759643118244,1.3,3.6,18,637,81.0399211940305,350.108123779297,4210085.378,352.9363757,80.11841202,-1.34021278,-0.001688347,6.117464035,3.825083278,25.33544304,16895.03327,103.7407908,0.369260525,0.263885724,12.78126117,0.06515869,113.0773772,47.8699120669868,1.29484332233274,2.08930712087137,0.0170345807566493,4.46320899229872,283.7738952,29,77.0609171724928,0.00893940014290442,0.325637570874908,0.000943710078797097,0.161717370733614,0.522712058697588,0.0238656048711473,0.642833755218128,0.115384615384615,45.8333333333333,14.5121951219512,299.603724552648,201.570624635193,88.4009664333823,48.6924079396129,4.290459441,4.290459441,2.944438979,1.30055406976735,-0.960218458775284
