"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity","lichen.rich_log","Parm_log","Phys_log"
"2002_42_15_2727",-1.1134728726755,-1.02113245461427,0.109259016862806,-0.78803970588931,2.35363939609958,-0.696868861723924,0.402239241391262,-0.794592300035066,-0.0889807137535006,-0.953870119362657,-0.205237103076364,0.0355608638520999,0.699177947383764,1.733811232709,0.707961711273993,0.826267708977125,0.719540693964118,0.856068524652444,0.218658627946487,-0.00153529851068394,-1.00895433293663,-1.28498755214365,-0.501911598521019,-0.732819023740113,-0.823494013808437,-0.773280584072825,-0.614146642491762,-0.110281352956816,-1.76025953187072,-0.564753536689004,-0.718089621341063,-0.934763474781117,0.401427057053705,-1.24612367558553,1.69412740211344,1.38548192882594,0.933296954336615,-0.620472283740868,0.956472780764897,-1.29402424943641,0.983751096148475,0.415827143618856,-0.598192939136375,-1.60230270621255,-0.974261996474373,-0.00178185265883799,-1.07697125372139,-0.834723359625338,-0.612952677553928,-1.11853673483076,-0.755467373980431,-1.34311944609552,-1.43478749253968,0.334990915422154,-0.297819785956596,0.457839687436383,-1.44105641198053,-1.34984777965377,0.422222896404234
"2002_42_19_1957",-0.823513046803069,-0.524386259263081,-0.439318240127211,-1.18297413636208,-1.12588339743976,-1.39877337597112,0.436113424943168,-0.18423007336398,0.44601640729282,-0.637285335183439,-0.699399393413404,0.318681629408261,0.475388042507649,1.69971504896026,0.780716971266128,0.775780470180553,0.773459211086596,0.837999521163362,-0.0367520447997255,0.301520177246031,-0.789443105581061,-1.1691943038488,-0.431821330597384,-0.906998466396536,-0.854729064196441,-1.04064404816004,-0.811902652762495,0.556717519754741,-1.41772221786776,-0.555023943021361,-0.839030034936749,-1.29783366672606,1.20355604238019,-1.14790695033556,1.82455498764639,1.59807644733104,0.263801006333887,-0.435579707695821,0.0947069160842288,-1.05086673967709,-0.163400077538096,0.16352244886031,-0.297827099665658,0.302454809419035,0.358015375262897,1.68469789344891,-0.902000574748581,-1.42573624952176,-1.21822107277491,-1.62470689086489,-1.00036537540074,-1.35297926982317,-0.853928655784889,-0.300580998117454,0.414246246929631,0.992059516361953,-0.786059510048788,-0.232965152606091,-0.203939283261497
"2002_42_21_2171",-0.533553220930634,-0.358804194146019,-0.439318240127211,0.207505796188211,0.979900343971134,-0.156634926979766,0.678003976761651,-0.146026173504711,0.133934753349133,-0.795577727273048,-0.809213235710524,0.553518233396704,0.680469917684779,2.02813504254375,0.00782585832382183,0.828457431100854,0.733761464992679,0.845671930811493,0.131503263934983,0.300257185830306,-0.787764133184546,-1.23995066175417,-0.505686222008887,-0.828587941864227,-0.834319112610212,-0.996359309726772,-0.666980565349993,0.485424984004414,-1.63537800700137,-0.565232774183693,-0.78424058510764,-1.13814569751448,1.10392642129019,-1.21510906875397,1.9926308756137,1.5744548341638,-0.206961912295947,0.104490689501524,0.582874270900429,-0.205872500790532,0.528270973997041,1.12118449662751,1.59266267292059,0.338682251400523,-0.974261996474373,0.671797145035844,0.269458288332805,-1.08359908592042,-0.766794056634415,-1.34842545716325,-0.735507360709705,-0.0855602779946872,-0.0383867069547948,0.341958120999672,-0.495904330480546,0.3727484071692,-0.321331812327994,-0.0107302524418704,-0.203939283261497
"2002_42_27_2236",-0.0986134821219825,-0.358804194146019,0.657836273852823,0.472421953387397,1.01869752853556,0.126949750721963,0.38282706811647,0.0969297408319472,0.24539248690045,-0.953870119362657,-0.754306314561964,0.386718402526408,0.309352219277229,1.74513895278334,0.695547269375033,0.827617925485692,0.726994967686299,0.84814231499987,0.164406948911636,0.196619077479266,-0.865631202582897,-1.26016901066377,-0.503731100627647,-0.800428516785314,-0.828466322992665,-0.935761666683182,-0.620272117333548,0.258994436196,-1.66944768250594,-0.564993984599903,-0.7647154816291,-1.04127800923187,0.840205924098031,-1.22164129101857,1.916540378239,1.5035899946621,0.272720613311782,0.638509509897419,0.477313376522179,0.274349549218579,0.334581068227145,1.19142278298728,1.62989468710198,1.13359142528869,-0.212960641195934,0.466178293107996,-0.351892760058072,-1.00632555794583,-0.741126498794717,-1.3014440561184,-0.812408525096763,0.265639060442856,0.0119149651741323,0.878484838822035,-0.467820786329708,-0.21597821142867,0.193105072918371,-0.0107302524418704,0.866492033094308
"2002_42_27_2422",-0.968492959739286,-0.689968324380142,-0.439318240127211,-0.716142691042819,0.166856371375157,-0.0757837032910037,0.642792304663653,-0.137919044357468,0.289975580320977,-0.953870119362657,-0.754306314561964,0.524986683379416,0.644911747829499,2.21795679817191,-1.11648065139863,0.844761589173339,0.726670331455857,0.860086215062504,0.205370774543649,0.153835911968877,-0.885726796378671,-1.28132757152123,-0.517761117385851,-0.768316888856176,-0.843251534258927,-0.889322407573294,-0.58033587211399,0.141739977711197,-1.71746225098093,-0.567028894962313,-0.742714868140052,-0.974737799505312,0.688005552220656,-1.23255440387463,1.91840187296028,1.47996838149487,0.631655627532709,0.824636142082422,-0.214038511590464,0.826255454851033,-0.442298532670599,-0.996744747342253,0.0550684521751292,0.709302645350606,-0.51086117152228,0.651185792597207,0.191769623109333,-0.835125759320186,-0.553971974678142,-1.10587014785672,-0.662679124477024,-0.687999999207969,-0.328994341431434,-0.00204852862314869,0.0804375865062473,-0.848558585117281,-1.08058560481588,-0.504958688206745,-0.203939283261497
"2002_42_35_2330",-0.2435933950582,-0.0276400639118964,-0.439318240127211,0.390250732336973,-0.423738042566004,0.242999614197398,0.595362765607377,-0.394914301155534,0.000185473087552731,-0.953870119362657,-0.589585551116284,0.375744729442836,0.708833347720461,1.62423718499491,-0.603183752922324,0.806805777098976,0.727248105329012,0.845695640835988,0.155119226744661,0.0855780994887247,-0.95479851100217,-1.25885461107305,-0.475477030700505,-0.779732370531352,-0.807437443588935,-0.847646059510418,-0.617639406650141,0.161395342553798,-1.66292099819126,-0.561189846883719,-0.750554862871633,-0.984798050585984,0.758853435457738,-1.21965087450052,1.76584504450507,1.4327251551604,-0.254498254117496,0.217346256964136,0.481730609901408,0.929041672283611,-0.0429345634347292,1.49003060029778,1.37533801024156,1.11966180249509,0.135969146640022,0.992777179499181,-0.689671291346447,-0.92667285194212,-0.700737900739988,-1.33053350117148,-0.721707821309771,0.24770319335568,0.33044045239854,-0.00204852862314869,-0.636780224100815,-0.328918910585971,0.0391389948366623,0.339930403240275,-0.203939283261497
"2002_42_39_2006",-0.968492959739286,-1.02113245461427,0.109259016862806,-1.41190345834191,2.6955528534617,-1.32279954562152,0.789911782845384,-0.168161639192825,0.0893516599286062,-0.795577727273048,-0.699399393413404,0.64569708729871,0.791963847864745,2.11359464197382,0.513200089787317,0.705545350538287,0.787847070123302,0.81770321739839,-0.156042265204473,0.0903330830445992,-0.958335883662213,-1.13408231604439,-0.40734289284649,-0.875626803302997,-0.886664690979175,-0.744651554722198,-0.798032167854905,0.325365846765578,-1.34455311147242,-0.549423857562617,-0.818131343662414,-1.20338634345392,0.99534527572806,-1.12567211246762,2.1922442458451,1.5035899946621,1.04784413103589,-0.874967545586796,0.350301512015547,0.401568630796582,0.716057912713722,0.571476268805795,0.908266822144776,0.793091323887229,-0.46672775962208,0.849054776008134,-0.360937398232679,-1.42049933067885,-1.27995908126226,-1.80632822607438,-0.83855442727128,-0.764388181526282,-0.853928655784889,0.521791583950494,-0.789714266575285,0.42805451443543,-1.08058560481588,-1.34984777965377,0.422222896404234
"2002_42_39_2047",-1.25845278561172,-1.18671451973133,0.109259016862806,NA,NA,-2.28323759779079,0.701375416932045,0.142414793387642,0.0447685665080795,-0.953870119362657,-0.754306314561964,0.693981248866427,0.581441041663658,2.23632588389855,0.238242379523333,0.697047756305859,0.783674022983119,0.815916952649908,-0.146727454037804,0.0347224587617642,-1.00497467168089,-1.14094949119717,-0.391326584373767,-0.853314642360757,-0.859478686743194,-0.678386699876612,-0.780214137296521,0.220421262041898,-1.36077113984258,-0.547027975520864,-0.802834541489856,-1.15818912825449,0.876106781157584,-1.13106509025758,2.30255237573879,1.5035899946621,0.902052788981689,-0.112379287591164,-0.03805185142116,0.541886798135571,0.577419995842391,-0.0315034958183821,1.69636373106281,1.07616995434978,-0.974261996474373,0.81360324981368,-0.96499001917879,-1.2839217594718,-1.08539753517982,-1.72367280603014,-0.800994645702163,-1.49730264420027,-2.76992396869998,0.450017328304963,-1.25271425972014,-0.144784745241008,-1.90578410970132,-2.19473687110079,0.422222896404234
"2002_42_41_2086",-0.388573307994417,-0.689968324380142,1.75499078783286,-0.478200858114173,1.70935329236785,-0.692368387699739,0.364037897187339,0.345014730532695,0.468307954003083,-1.11216251145227,-0.973933999156203,0.47231305257827,0.188642287367692,1.86026521840753,-0.198127935353298,0.893474357184188,0.718200894257623,0.865309018590958,0.254300183533235,0.372980273578476,-0.70745737307257,-1.26638337922718,-0.552680681656385,-0.818983520883823,-0.887486231447739,-1.04590910966633,-0.559859865164811,0.355816126705973,-1.67963211723583,-0.572053328566167,-0.777094911907102,-1.05206958687081,0.873896475758,-1.22349217585064,1.95758930101212,1.5744548341638,0.914749264777307,-0.558742029266285,0.847508707590495,-0.0507123455352908,0.665793229284508,1.9792305338407,1.23444716219006,0.714141455565419,-0.579513145589257,0.612711268045088,-0.414141152200874,-0.795670798096789,-0.476911006452207,-1.09046685472185,-0.717233846923925,0.00944622849838,-0.229622085536417,1.10204990099392,1.37937127250133,0.987065824228786,-0.131062608117044,-0.504958688206745,1.49265421276004
"2002_42_47_2061",-0.678533133866852,-0.524386259263081,-0.439318240127211,-0.421031197192677,1.11231172927766,-0.230692501030699,0.7502208670193,-0.0653457128855277,-0.133563807174027,-0.637285335183439,-0.754306314561964,0.652281291148853,0.712784877468124,2.16217717659567,1.17062636727388,0.762801449700461,0.74274670193723,0.828909407650519,0.0428663217384841,0.104674084823475,-0.956311185557549,-1.21305825728223,-0.439239928907618,-0.812462630078158,-0.825128321868782,-0.790569007146918,-0.67927281100205,0.249221026493082,-1.55003091924364,-0.555466237181411,-0.773545414095865,-1.06776581517051,0.885228910703777,-1.19028284522175,2.1483429908645,1.47996838149487,0.0995199186666061,0.542939681347346,0.334847355553709,0.533847491597307,1.24452463773141,-0.208007646127453,1.11038390553682,0.803102676681545,-0.974261996474373,0.469216995353233,-0.168358810208497,-1.02689578824416,-0.788092072375326,-1.45063612677157,-0.614361788731522,-0.0952843355286496,-0.182436711400931,0.504146822691107,-0.916761939101609,-0.568714848218637,-0.537041245102075,-0.232965152606091,-0.203939283261497
"2002_42_49_2551",-1.25845278561172,-1.18671451973133,-0.987895497117228,NA,NA,-2.60115441623105,0.727534388095211,0.191271794287972,0.0447685665080795,-1.42874729563148,-0.809213235710524,0.737875941200716,0.584952639024234,2.43031569599184,0.289539141267434,0.668541815406049,0.80150169125873,0.814381270187622,-0.216220931164938,-0.0477326271103488,-1.06552970785963,-1.11962029177235,-0.385390583997159,-0.852049669515231,-0.854246963346681,-0.618854985034625,-0.792362435933527,0.114987348062246,-1.32655680978081,-0.545123409185061,-0.80257090405726,-1.13607903285183,0.762871992740623,-1.12197347273951,2.34747644150662,1.40910354199317,0.783683536291048,-0.0375896618997331,0.445858818635796,0.857406509288247,0.361099320063189,0.220288963020768,0.294958931241471,1.11324694839774,-0.293950147076619,1.35550515021467,-0.530721329123357,-1.29021728360951,-1.14576646603757,-1.89985716905992,-0.699303593062151,-0.791292998619159,-2.76992396869998,-1.32284858010851,-0.100021642813258,-0.872678720638466,-1.90578410970132,-2.19473687110079,-1.2743705996173
"2002_42_5_2625",0.336326256686669,0.137942001205165,0.657836273852823,0.413299733588091,-0.0355665526045622,-0.123773631232098,0.664274330735035,-0.200869589177721,0.267684033610713,-0.637285335183439,-0.699399393413404,0.518402479529273,0.690814083520627,1.9393329607131,-0.071327321667794,0.770231708860458,0.759642359954451,0.830662634625562,-0.0105742014601732,0.248449045929439,-0.839574151536695,-1.18435200525396,-0.447476170252713,-0.869919259644399,-0.854041983355319,-0.928250093221445,-0.766253974417513,0.49609657149083,-1.45617026712036,-0.55671052477507,-0.813350533715001,-1.22831044872633,1.15443284170926,-1.16002515706178,2.01066094412734,1.5744548341638,0.588348232779347,0.442096849441997,0.570198421670625,1.01665874546961,0.615381280799687,0.749127237785475,2.37667642410254,1.34655643969442,0.128312380135782,-0.347434233054795,0.496890003639009,-1.43184097103009,-1.19905818457839,-1.71232892950111,-1.13484736214685,0.289755978549596,0.180805312655183,0.782224805039849,0.805018164713491,-0.356781747667555,0.582683354550462,0.483498183323004,0.866492033094308
"2002_42_51_2169",-0.533553220930634,-0.524386259263081,0.109259016862806,0.086172850876348,0.162195335685147,-0.266523690025615,0.621005816807788,-0.122059432861822,0.602057234264664,-0.320700551004221,-0.754306314561964,0.51181827567913,0.618385203220626,1.75598293216761,1.0487073190118,0.860452397166056,0.751386062260687,0.858904270176211,0.113730860342154,0.494494035367793,-0.623081250863731,-1.20193675118302,-0.442629734859027,-0.897907326599612,-0.815467100485164,-1.14568962765139,-0.731007505788352,0.65352892701281,-1.5662771963572,-0.559161925707193,-0.832187959477312,-1.27583218623204,1.22026318153426,-1.20013040513074,1.95745209038333,1.69256289999997,-0.0425384802394077,-0.586825224753017,1.0765313479263,-0.0910291051763853,1.35030707199681,0.0800696667746362,-0.845784263743339,0.0873635127972082,0.548340714082508,-0.30311982531172,1.83804025796556,-1.23328709811307,-0.898974876883973,-1.13117050874844,-0.864993273521605,-0.496161582224559,-0.422508301207425,0.397225186170871,-1.15332332064363,0.284772201811205,-0.321331812327994,-0.232965152606091,0.422222896404234
"2002_42_51_2763",-0.823513046803069,-0.524386259263081,-0.987895497117228,-1.2295070159509,-2.01924302670309,-1.1061806569072,0.721249122795807,0.00869595383679899,0.267684033610713,-0.637285335183439,-0.864120156859084,0.656670760382282,0.655409815768729,2.03701643119475,0.242351978202714,0.848175321935033,0.74534101796351,0.852736745891878,0.115246617528191,0.447862724025034,-0.665551693443273,-1.21150886180922,-0.465156662162747,-0.879675262079176,-0.815690500567791,-1.12584862042044,-0.720877795779631,0.643061986951006,-1.58156041627916,-0.561350566380559,-0.819554042334549,-1.25004307889707,1.23531635466953,-1.20319432341459,1.97050610264239,1.66894128683274,0.634781424067842,0.463797961770049,0.384890282339341,0.569323637628642,1.25548238039134,0.431513102470828,0.091590149804988,0.531679318047851,-0.783936657654763,1.35867046505346,-0.757091347535464,-1.21485774571689,-0.806335736423747,-1.1752292091179,-0.841495369178648,-0.270222940444424,-0.142503446023927,-1.32284858010851,-0.675736011663364,-0.120740502200856,-0.786059510048788,-0.232965152606091,-1.2743705996173
"2002_42_55_1954",-0.533553220930634,-0.689968324380142,0.657836273852823,-0.436286919345108,0.892263134968223,-0.390458145321187,0.341014030333072,0.283987543110575,0.557474140844137,-0.953870119362657,-0.973933999156203,0.426223625627267,0.193074762090693,1.93642298167091,-1.43079516136106,0.895246453693214,0.718379514296044,0.864854495240991,0.252161738551508,0.403561010013255,-0.685159070555825,-1.26057247793859,-0.561070422805855,-0.823702289207727,-0.887380152299359,-1.0671955372118,-0.57756916395471,0.402163885621267,-1.67473697936953,-0.572941102821004,-0.78033613791458,-1.08355105027728,0.922750639508463,-1.22343895967736,1.88487130509993,1.59807644733104,0.226267112400613,1.27491787123155,0.922734817919314,0.746639106672468,1.35226578627823,0.181325576325573,1.95605430238876,1.38486618765297,-0.500563375412233,0.0433382715886504,-0.553649859339075,-0.949629074426741,-0.674763724255581,-1.19668722094662,-0.670395403562212,-0.155836915716527,-0.244413949606663,0.752676660364042,-1.25056941549434,0.0341038638723529,-0.321331812327994,-0.504958688206745,0.866492033094308
"2002_42_61_2504",-0.823513046803069,-0.689968324380142,0.109259016862806,-0.472759802686653,1.49170918748278,-0.326483144443645,0.344997177287701,0.0364795826428615,0.490599500713347,-0.953870119362657,-0.864120156859084,0.327460567875118,0.300014904459048,1.87377680416215,1.15614059346034,0.850291523842455,0.725795368350572,0.852275616143487,0.182839145377357,0.319420832155854,-0.76511174383511,-1.25433593874928,-0.526388531040424,-0.820298269712613,-0.842354470367514,-1.0331904616865,-0.624371548448306,0.460612514773306,-1.6695188716334,-0.568107648705941,-0.778276300588071,-1.09930129838729,1.05446410148621,-1.22338348259909,1.86992717738434,1.55083322099657,0.791524625241389,2.00742757384749,0.434458784037162,1.30348762491351,0.0969347389442427,0.483959431340495,1.30209610195484,1.49841196291755,0.128312380135782,0.317281883091276,0.457245331377015,-1.04115344804977,-0.694737027576099,-1.31543256451849,-0.692086081199799,-0.62303599699387,-0.431537829170094,0.397225186170871,0.0554765871653257,-1.14924222029178,-0.786059510048788,-0.504958688206745,0.422222896404234
"2002_42_65_2746",0.336326256686669,-0.0276400639118964,0.109259016862806,1.07769312070207,0.601277907428836,0.932855564828332,0.715512689895123,-0.0371153468302868,0.000185473087552731,-0.953870119362657,-0.754306314561964,0.632528679598423,0.669288089096307,2.03007854485934,-0.639512108429808,0.762677308541771,0.746338343189406,0.826497249626519,0.0242720637571537,0.150625130831206,-0.920142757717499,-1.20478467184879,-0.445098751613576,-0.831750011241101,-0.840312896294084,-0.823029135025448,-0.704398685200418,0.329329201289815,-1.5185975279825,-0.556165550251119,-0.786852759967641,-1.118063895425,0.975114402306353,-1.18004906829695,2.16920511820576,1.5035899946621,0.658363719403272,0.337380973904494,0.0538678143191305,0.980892449595881,0.534844538351329,-0.308494654126185,1.43658659569898,0.75987307713228,0.446833866712045,-0.150678262675558,-1.24109375059788,-1.1731400919056,-0.985680968052858,-1.62310901583585,-0.611585660093646,0.350525743593421,0.0457739800095692,0.746598426800751,0.998975694976589,-0.971842873082797,0.582683354550462,0.339930403240275,0.422222896404234
"2002_42_69_2128",-0.678533133866852,-0.855550389497204,0.657836273852823,-0.61224026222721,1.43590691172835,-0.889506209297838,0.70304482641637,0.144066283942412,-0.111272260463764,-1.11216251145227,-0.864120156859084,0.696175983483141,0.582277189164434,2.1105271834858,0.455932755395975,0.868697950567012,0.709174226291333,0.858353155813815,0.263589348015372,0.038165905191653,-0.969239961833835,-1.29977142044539,-0.496494191954718,-0.713655736088014,-0.829700317206751,-0.729998111654881,-0.588500848193606,-0.299279471310635,-1.77160763761384,-0.565465378722722,-0.704473740376296,-0.924648685776356,0.108459236993172,-1.24575803701382,1.83880492783466,1.38548192882594,0.356509613429163,0.121250318753048,0.0922831460002374,0.816308576728646,1.23783109578047,0.414403354680206,0.238793486950892,0.633597735985947,-0.974261996474373,0.235470668796372,-1.47366591050184,-0.43626570649006,-0.296950400251002,-0.547594485341056,-0.752289067776823,-0.525541622505366,-0.853928655784889,0.832176604161197,-1.2135700873227,-0.35231147512262,-0.537041245102075,-0.85561934388889,0.866492033094308
"2002_42_69_2188",-0.0986134821219825,-0.358804194146019,1.20641353084284,-0.171513019709254,0.700318820392493,-0.370768131891539,0.585197288586606,-0.362045875991772,0.11164320663887,-0.953870119362657,-0.809213235710524,0.380134198676264,0.685826624360765,1.58042826177266,-2.25058672696355,0.853699201630564,0.707525237911235,0.856279423123431,0.262640528446851,-0.0279469934686206,-1.02050419137509,-1.29635896790344,-0.505543834420865,-0.712366371818245,-0.840810708549692,-0.716158950999414,-0.582786250614646,-0.321079322644069,-1.79005607554524,-0.565989098590796,-0.703511890539248,-0.880543038241922,0.103022588993698,-1.25278023160673,1.71576283712457,1.3618603156587,0.647920166748784,0.15983333590949,0.612158083448891,0.279872388791311,1.00889883882212,0.272193868307641,0.303356832116949,1.03570771171761,-0.00533299884726786,0.825934215446534,-0.944325497883503,-0.457040004548411,-0.316524243579629,-0.547525854998263,-0.733917930460656,0.243165331728838,0.147240834894609,1.13270751396847,0.452715910853173,-1.14682636627673,0.193105072918371,-0.0107302524418704,1.2110939474765
"2002_42_7_2334",-0.388573307994417,-0.358804194146019,0.657836273852823,-0.492706230604518,-1.11900137839034,-0.8025778820878,0.306250375898638,0.0204879632954231,0.490599500713347,-0.795577727273048,-0.644492472264844,0.285760610157544,0.271284436191294,1.73901684514023,-0.0394333088689797,0.765276795038703,0.79274927872615,0.841364236937196,-0.0950035345559595,0.310183330810991,-0.779203508512082,-1.14760418792559,-0.419152275822763,-0.924322975865031,-0.851691778077752,-1.07082821192809,-0.864242151040628,0.570475243248798,-1.37165995006002,-0.553104247276075,-0.851345451039059,-1.358042756774,1.21536800435898,-1.13393071807179,1.84808436381428,1.62169806049827,0.901236413910411,-0.787917590477569,0.697603547387993,1.2650844349119,0.941401330121004,0.259995360271716,-0.374104564517501,0.336557797243933,0.691084718197214,0.849054776008134,-1.15418657509417,-1.52924750067124,-1.27822963490796,-1.75756082611938,-0.973782866008671,0.0123569098930643,-0.125453985584943,1.02021905336791,-0.206385587441545,0.13112883945119,-0.131062608117044,-0.0107302524418704,0.866492033094308
"2002_42_79_2906",-0.2435933950582,-0.193222129028958,-0.439318240127211,0.0804362784481863,0.261796534250021,-0.478608856108181,0.657184971011806,0.0958900287072534,0.067060113218343,-1.11216251145227,-0.754306314561964,0.634723414215138,0.56047985130146,2.00993574326908,0.487698219691499,0.874262428690022,0.712582435468532,0.860733249804061,0.259139515622315,0.0893133764922059,-0.926367692675268,-1.30093040914755,-0.500878865870137,-0.725149171177637,-0.825940311803573,-0.76570043798118,-0.573979066221914,-0.201398552295936,-1.7623253918703,-0.566107252154469,-0.712516746483603,-0.934331465074579,0.225977065999785,-1.24231252882069,2.02684260277473,1.4327251551604,-0.584362307800296,0.282003184876517,0.717317229196442,0.378923578824453,0.558251685571514,1.82072967756967,1.40190301743344,0.211678966030398,0.721363749373061,-0.00178185265883799,-0.500895376882634,-0.762825075673337,-0.531125801254523,-0.992908445662683,-0.683025124786826,0.152510629569889,-0.0309780696582189,0.476725129968026,-0.163601507627906,-0.492478787645413,0.0391389948366623,0.177166678365784,-0.203939283261497
"2002_42_83_2213",-0.968492959739286,-0.855550389497204,0.109259016862806,-1.34931096704242,-1.83405188219591,-1.2554154500186,0.960704296709322,-0.37227941890365,-0.267313087435607,-0.795577727273048,-0.754306314561964,0.715928595033571,1.03321610277551,2.38051275845561,0.251576980940279,0.742467786797083,0.748367267907933,0.826238023439098,0.0147989239633489,0.038437639452874,-1.00854710574869,-1.20265866353341,-0.411028186436188,-0.80465413683745,-0.8063327246026,-0.722720843794915,-0.682845102468135,0.202603707125531,-1.52926918525452,-0.551266678309744,-0.768423633782321,-1.04045312335374,0.852766186002711,-1.1851218948877,2.20349770170346,1.47996838149487,0.781170775947654,0.514874086811674,0.0469157679254104,0.902574387186618,0.846862596355537,-0.399051853763333,1.08524544363288,1.11483947316932,-0.46672775962208,0.131161370570376,-1.12660767265104,-0.984167495639417,-0.763256044922405,-1.44554434929786,-0.669256889622425,-1.20429705826756,-1.14080267539935,0.318430595471049,-0.117380454347134,0.43902375027059,-1.08058560481588,-0.85561934388889,0.422222896404234
"2002_8_103_90499",-0.968492959739286,-1.02113245461427,-0.439318240127211,-1.2870135231836,-1.63963856190644,-0.500506327530585,-0.86319132178321,-0.141388639373518,-0.601686288089558,0.154176625264606,-0.919027078007643,-0.840138248216955,-0.729728108343606,-0.611108262409188,0.876983215733482,-1.06917236961594,-0.795860063506045,-0.963008894090765,-0.299950310370845,-0.487191067549827,0.404614947508624,0.0808063899225777,-0.423433497611466,0.359570024334138,0.136139885426022,0.155313200897943,0.23022374535715,-0.746936509496408,0.838288386230869,-0.371375058355922,0.298867203855135,0.752599803401747,-0.934512854448944,1.29442813626672,-0.853862880779563,-1.09478745373359,1.69746386574983,-0.542250326479168,-1.30048763316803,-1.283288720034,0.424136933491084,-2.72253681538181,-0.526306998945869,-1.58524048579213,0.802107832508657,-0.356297114603406,-0.251109648969748,-0.812073013489798,-1.30794767885788,-0.375084173140792,0.30624862322885,-0.617346526637073,-0.686679248626012,0.139685685922723,-0.908114448456022,0.189942454346667,-1.08058560481588,-1.34984777965377,-0.203939283261497
"2002_8_11_90408",-1.1134728726755,-1.18671451973133,0.109259016862806,-1.57735196124825,-0.403233098735916,-0.499945478148957,-0.996700791773425,-0.570760450918963,0.91413888820835,0.470761409443824,1.66159821597467,-1.13862215609012,-0.672518263426521,-0.620413238118246,0.187027264873316,-0.770101750892522,-0.332280177746728,-0.562272840576294,-0.660687097722291,0.335579856390272,0.501539466378341,1.42931939061867,-0.519938531967804,0.224310455145266,0.216809892951073,-0.38265238945028,0.951008920175054,0.0958722824134396,0.824757798909485,-0.459748622882807,0.0963905976491252,0.601459900720737,-0.0266493011311558,0.23459223995666,-0.596299763548876,-0.480625511385516,-0.958538816358075,-1.23522272149695,-0.224879286178057,-1.44863793349675,-1.06983248463466,-0.0774954094844866,-1.2069460620638,-1.72104578858743,-0.974261996474373,1.71318572699803,1.10578796646436,-0.216807823848741,-0.821061916563556,0.0209403321190949,1.01542891172318,-1.8339750017961,-2.76992396869998,0.0136354916015987,0.248262555568271,0.417873151234329,-1.44105641198053,-2.19473687110079,0.422222896404234
"2002_8_15_81394",-0.388573307994417,-0.524386259263081,0.109259016862806,-0.457390950091185,0.422101337143584,0.344427476225311,-0.65258851097262,0.0608296495265362,-1.78313826373352,0.312469017354215,-0.479771708819164,-0.565796421127652,-0.621688774842871,-0.88774979280859,1.80709830996879,-1.01261712825003,-0.677775051092235,-0.870542184591295,-0.423990453139958,-0.14005367198841,0.54138965624937,0.873374335457581,-0.555307265913648,0.150090437473613,0.0505162536347816,-0.103210696973597,0.428633015400712,-0.479472858720327,1.09574252066362,-0.425842185158948,0.0978459213546955,0.533648562348978,-0.671939973528368,1.37255334653797,-0.80290452320854,-0.976679387897421,-1.20850490059005,2.04903340171586,-0.943516105210692,-0.2402183510157,0.014809516018975,-0.322759291900706,-0.0980333859191643,0.586555447813752,0.96359599877984,0.849054776008134,-0.114632519370964,-0.39753367285089,-1.10750212047764,-0.141333700753311,1.01393968936272,-0.668634698260245,-0.43805878205872,0.255490971624999,0.38455019350603,0.889332140954863,-0.131062608117044,-0.232965152606091,0.422222896404234
"2002_8_21_80354",-0.533553220930634,-0.689968324380142,0.657836273852823,-0.44978351881789,-0.652274182524963,-0.0382870807655601,-1.06755528597001,0.672173637965753,-1.06980876900509,0.787346193623042,-0.0954232607792445,-0.68870155966366,-1.25601548418176,-0.523334317917486,1.05535717009098,-1.01506773538592,-0.948231287692768,-1.02009229772583,0.0682993778437029,0.150277873140917,0.816540650491863,1.07346516536621,-0.559409358628996,0.156352484648855,0.0907865459317483,-0.190213412324247,0.733746144876898,0.342438276534859,1.09997656811367,-0.426456348707127,0.155438164113821,0.562202717231976,0.122363955609597,1.21294540998987,-0.585698361631689,-0.90581454839572,-1.6976913924672,3.69673905155351,-0.7084494239014,-0.206315103781881,-0.705624618622468,0.120315580755193,-0.0407529572593378,0.29556835295672,-0.46672775962208,0.730883022026611,-0.053907401374504,0.174729455760934,-0.482396408860518,0.464620148327485,1.11628578562174,-0.131823840584409,-0.125453985584943,0.804911879233425,-0.019717688662895,0.60539899374595,-0.321331812327994,-0.504958688206745,0.866492033094308
